ἐκπλήρωσις	명사
ἐκταράσσω	동사
ἐκτένεια	명사
ἐκτενῶς	부사
ἔκτρωμα	명사
ἐκφοβέω	동사
ἐλαιών	명사
Ἐλαμίτης	명사
ἐλαττονέω	동사
ἐλαφρία	명사
ἐλεεινός	형용사
ἔλευσις	명사
Ἑλλάς	명사
ἐλλογέω	동사
Ἐλύμας	명사
ἐμβιβάζω	동사
ἐμμαίνομαι	동사
Ἑμμώρ	명사
ἐμπεριπατέω	동사
ἐμπνέω	동사
ἐνδεής	형용사
ἔνδικος	형용사
ἐνέος	형용사
ἐνεργής	형용사
ἐνευλογέω	동사
ἔνι	동사
ἐντόπιος	형용사
ἐντυπόω	동사
ἐνυπνιάζομαι	동사
ἐνύπνιον	명사
ἐνωτίζομαι	동사
ἐξαίρω	동사
ἐξαλείφω	동사
ἐξάλλομαι	동사
ἐξαρτίζω	동사
ἐξολεθρεύω	동사
ἐξορκιστής	명사
ἐξοχή	명사
ἔξυπνος	형용사
ἑορτάζω	동사
ἐπάγω	동사
Ἐπαίνετος	명사
ἐπακούω	동사
ἐπακροάομαι	동사
ἐπάναγκες	부사
ἐπαναμιμνῄσκω	동사
ἔπαυλις	명사
ἐπέκεινα	전치사
ἐπιβαρέω	동사
ἐπιγίνομαι	동사
ἐπιθανάτιος	형용사
ἐπίθεσις	명사
ἐπιθυμητής	명사
ἐπικαλύπτω	동사
ἐπικέλλω	동사
Ἐπικούρειος	명사
ἐπικουρία	명사
ἐπιμέλεια	명사
ἐπινεύω	동사
ἐπίνοια	명사
ἐπιποθία	명사
ἐπισκευάζομαι	동사
ἐπισκηνόω	동사
ἐπίσκοπος	명사
ἐπισπάομαι	동사
ἐπιστέλλω	동사
ἐπιστροφή	명사
ἐπισφαλής	형용사
ἐπιτιμία	명사
ἐπιτροπή	명사
ἐπιφανής	형용사
ἐπιφέρω	동사
ἐπιχορηγέω	동사
ἐπονομάζομαι	동사
ἑπτακισχίλιοι	형용사
ἐρεθίζω	동사
ἐρείδω	동사
Ἑρμᾶς	명사
Ἐρυθρός	형용사
ἔσοπτρον	명사
ἐσώτερος	형용사
ἑτερόγλωσσος	형용사
ἑτεροζυγέω	동사
Εὕα	명사
εὐαγγελιστής	명사
εὐεργεσία	명사
εὐεργετέω	동사
εὔθυμος	형용사
εὐθύμως	부사
εὐπάρεδρον	형용사
εὐπορέομαι	동사
εὐπορία	명사
εὐρακύλων	명사
εὐσέβεια	명사
εὐσεβέω	동사
εὔσημος	형용사
εὐσχημοσύνη	명사
Εὔτυχος	명사
εὐφημία	명사
εὐωδία	명사
ἐφάλλομαι	동사
ἐφευρετής	명사
ζευκτηρία	명사
ἦθος	명사
Ἡρῳδίων	명사
Ἠσαῦ	명사
ἡσυχία	명사
ἤτοι	접속사
ἡττάομαι	동사
ἠχέω	동사
θά	동사
θάρσος	명사
θαῦμα	명사
θεά	명사
θεῖος	형용사
θειότης	명사
θεμέλιον	명사
θεομάχος	형용사
θεοστυγής	형용사
θέρμη	명사
Θευδᾶς	명사
θήρα	명사
θηριομαχέω	동사
θρησκεία	명사
θριαμβεύω	동사
Θυάτειρα	명사
θυμομαχέω	동사
ἱερόθυτος	형용사
ἱεροσυλέω	동사
ἱερόσυλος	형용사
ἱερουργέω	동사
ἱκανότης	명사
ἱκανόω	동사
ἱλαρός	형용사
ἱλαρότης	명사
ἱλαστήριον	형용사
Ἰλλυρικόν	명사
ἰός	명사
Ἰουλία	명사
Ἰουνία	명사
Ἰταλικός	형용사
Ἰωήλ	명사
καθάπτω	동사
καθημερινός	형용사
καθόλου	부사
καθοράω	동사
καίτοι	접속사
κακοήθεια	명사
κάκωσις	명사
καλάμη	명사
καλλιέλαιος	명사
Κανδάκη	명사
καπηλεύω	동사
καπνός	명사
Καππαδοκία	명사
καρποφόρος	형용사
καταβάλλω	동사
καταβαρέω	동사
καταγγελεύς	명사
καταδίκη	명사
καταδουλόω	동사
καταδυναστεύω	동사
κατακληρονομέω	동사
καταλαλιά	명사
κατάλαλος	형용사
κατάλοιπος	형용사
καταμένω	동사
κατάνυξις	명사
κατανύσσομαι	동사
κατάπαυσις	명사
καταπαύω	동사
καταπονέω	동사
καταριθμέω	동사
κατάρτισις	명사
κατασοφίζομαι	동사
καταστρώννυμι	동사
κατατρέχω	동사
καταφεύγω	동사
καταφρονητής	명사
κατείδωλος	형용사
κατεφίστημι	동사
κατοικία	명사
κατοπτρίζομαι	동사
Καῦδα	명사
κεφάλαιον	명사
κημόω	동사
κιθάρα	명사
κιθαρίζω	동사
Κίς	명사
κλινάριον	명사
Κνίδος	명사
κοιτών	명사
κολάζω	동사
κολυμβάω	동사
κολωνία	명사
κόμη	명사
κοπετός	명사
Κούαρτος	명사
κουφίζω	동사
Κρής	명사
κτήτωρ	명사
κυβέρνησις	명사
κυβερνήτης	명사
κύμβαλον	명사
Κυρήνη	명사
κυριακός	형용사
κυρόω	동사
κῶμος	명사
Κώς	명사
λακάω	동사
λακτίζω	동사
λαμπρότης	명사
λάρυγξ	명사
Λασαία	명사
λεῖμμα	명사
λεπίς	명사
Λιβερτῖνος	명사
Λιβύη	명사
λίψ	명사
λογικός	형용사
λόγιος	형용사
Λυκαονία	명사
Λυκαονιστί	부사
Λυκία	명사
λυμαίνομαι	동사
λύσις	명사
λυτρωτής	명사
μαγεία	명사
μαγεύω	동사
Μαδιάμ	명사
μαθήτρια	명사
μάκελλον	명사
μακροθύμως	부사
Μαναήν	명사
μανία	명사
μαντεύομαι	동사
μαράνα	명사
μαστίζω	동사
ματαιόομαι	동사
ματαιότης	명사
μάχη	명사
μεγαλεῖος	형용사
μέλαν	명사
μελετάω	동사
Μελίτη	명사
μέμφομαι	동사
μεστόω	동사
μεταβάλλομαι	동사
μεταστρέφω	동사
μετατίθημι	동사
μετοχή	명사
μετρίως	부사
Μῆδος	명사
μήπω	부사
μήτιγε	부사
μίσθωμα	명사
Μιτυλήνη	명사
Μνάσων	명사
μνεία	명사
Μολόχ	명사
μολύνω	동사
μολυσμός	명사
μόρφωσις	명사
μοσχοποιέω	동사
μόχθος	명사
Μύρα	명사
Νάρκισσος	명사
ναυαγέω	동사
ναύκληρος	명사
Νέα	형용사
νεκρόω	동사
νεωκόρος	명사
νή	소사
νηπιάζω	동사
Νηρεύς	명사
νησίον	명사
Νίγερ	명사
Νικόλαος	명사
νομοθεσία	명사
νουθεσία	명사
νυχθήμερον	명사
νῶτος	명사
ξενία	명사
ὁδοιπορέω	동사
ὀδύνη	명사
οἴκημα	명사
οἰκητήριον	명사
οἰκοδόμος	명사
ὀκνέω	동사
ὄλεθρος	명사
ὀλοθρευτής	명사
ὁλοκληρία	명사
Ὀλυμπᾶς	명사
ὁμιλία	명사
ὁμοιοπαθής	형용사
ὁμολογία	명사
ὁμότεχνος	형용사
ὀνειδισμός	명사
ὀξύς	형용사
ὀπτάνομαι	동사
ὅρασις	명사
ὄρεξις	명사
ὀρθός	형용사
ὁρμή	명사
ὁροθεσία	명사
ὀστράκινος	형용사
ὄσφρησις	명사
Οὐρβανός	명사
ὄφελος	명사
ὀχλέομαι	동사
ὀχλοποιέω	동사
ὀχύρωμα	명사
παθητός	형용사
πάθος	명사
παιδαγωγός	명사
παιδευτής	명사
παίζω	동사
παλαιότης	명사
πανοικεί	부사
πανοῦργος	형용사
πανταχῇ	부사
πάντῃ	부사
παντοκράτωρ	명사
παραβάλλω	동사
παραθεωρέω	동사
παραμένω	동사
παραμυθία	명사
παρανομέω	동사
παραπλέω	동사
παράσημος	형용사
παρατείνω	동사
παρατυγχάνω	동사
παραυτίκα	부사
παραφρονέω	동사
παραχειμασία	명사
παρεδρεύω	동사
παρεισέρχομαι	동사
παρενοχλέω	동사
πάρεσις	명사
Πάρθος	명사
Παρμενᾶς	명사
πάροδος	명사
παροικία	명사
παροίχομαι	동사
παροξυσμός	명사
παροργίζω	동사
παροτρύνω	동사
Πάταρα	명사
Πατροβᾶς	명사
πεζεύω	동사
πειθός	형용사
πειράω	동사
πένης	형용사
πεντάκις	부사
περαιτέρω	부사
περιβόλαιον	명사
περίεργος	형용사
περιέρχομαι	동사
περικάθαρμα	명사
περικρατής	형용사
περιμένω	동사
πέριξ	부사
περιοχή	명사
περιρήγνυμι	동사
περιτρέπω	동사
περίψημα	명사
περπερεύομαι	동사
Περσίς	명사
πηδάλιον	명사
πίμπρημι	동사
πιότης	명사
πλάσμα	명사
πλάσσω	동사
πνευματικῶς	부사
ποίημα	명사
πολιτεία	명사
πολιτεύομαι	동사
πόμα	명사
Ποντικός	형용사
Πόντος	명사
πορθέω	동사
Πόρκιος	명사
πορφυρόπωλις	명사
Ποτίολοι	명사
πρεσβεύω	동사
πρηνής	형용사
προαιρέομαι	동사
προαιτιάομαι	동사
προγίνομαι	동사
πρόγνωσις	명사
προγράφω	동사
προετοιμάζω	동사
προέχομαι	동사
προηγέομαι	동사
προΐστημι	동사
προκαταρτίζω	동사
πρόκειμαι	동사
προκηρύσσω	동사
προπάτωρ	명사
προπετής	형용사
προσαγωγή	명사
προσαπειλέομαι	동사
προσδέομαι	동사
προσεάω	동사
προσκληρόομαι	동사
προσκλίνομαι	동사
προσκοπή	명사
πρόσλημψις	명사
πρόσπεινος	형용사
προσπήγνυμι	동사
προστάτις	명사
προσφάτως	부사
προσωπολήμπτης	명사
προσωπολημψία	명사
προτείνω	동사
προτρέπομαι	동사
προχειροτονέω	동사
Πρόχορος	명사
πρωτοστάτης	명사
πρώτως	부사
πταίω	동사
πτηνόν	형용사
Πτολεμαΐς	명사
πτωχεύω	동사
πύθων	명사
πυκνός	형용사
πυκτεύω	동사
Πύρρος	명사
ῥᾳδιούργημα	명사
ῥᾳδιουργία	명사
Ῥαιφάν	명사
Ῥεβέκκα	명사
Ῥήγιον	명사
ῥήτωρ	명사
ῥιπή	명사
Ῥόδη	명사
Ῥόδος	명사
ῥώννυμαι	동사
Σαβαώθ	명사
Σαλαμίς	명사
Σαλμώνη	명사
Σαμοθρᾴκη	명사
Σάμος	명사
σανίς	명사
Σάπφιρα	명사
σαργάνη	명사
Σαρών	명사
σεβάζομαι	동사
σέβασμα	명사
Σεκοῦνδος	명사
Σελεύκεια	명사
Σέργιος	명사
σιγή	명사
σιδηροῦς	형용사
σικάριος	명사
Σιλουανός	명사
σιμικίνθιον	명사
σιτίον	명사
Σκευᾶς	명사
σκευή	명사
σκηνοποιός	명사
σκήνωμα	명사
σκληρότης	명사
σκληροτράχηλος	형용사
σκόλοψ	명사
σκωληκόβρωτος	형용사
σπερμολόγος	형용사
στάδιον	명사
στέλλομαι	동사
στέμμα	명사
Στοϊκός	형용사
στρατεία	명사
συγγνώμη	명사
συγκάμπτω	동사
συγκαταβαίνω	동사
συγκατάθεσις	명사
συγκαταψηφίζομαι	동사
συγκεράννυμι	동사
συγκινέω	동사
συγκληρονόμος	형용사
συγκομίζω	동사
σύγχυσις	명사
συζητητής	명사
συλάω	동사
συμβασιλεύω	동사
σύμβουλος	명사
συμμερίζομαι	동사
σύμμορφος	형용사
συμπαρακαλέομαι	동사
συμπάρειμι	동사
συμπεριλαμβάνω	동사
συμπίνω	동사
σύμφημι	동사
σύμφυτος	형용사
συμφώνησις	명사
σύμφωνος	형용사
συμψηφίζω	동사
συναγωνίζομαι	동사
συναιχμάλωτος	명사
συναλίζομαι	동사
συναλλάσσω	동사
συναναπαύομαι	동사
συναπάγομαι	동사
συναποστέλλω	동사
σύνδεσμος	명사
συνδοξάζομαι	동사
συνδρομή	명사
συνεπιτίθεμαι	동사
συνέπομαι	동사
συνεφίστημι	동사
συνήδομαι	동사
συνθάπτομαι	동사
συνθρύπτω	동사
συνοδεύω	동사
συνομιλέω	동사
συνομορέω	동사
συντέμνω	동사
σύντριμμα	명사
σύντροφος	형용사
συνυπουργέω	동사
συνωδίνω	동사
συνωμοσία	명사
Συράκουσαι	명사
Σύρτις	명사
συστατικός	형용사
συστενάζω	동사
συσχηματίζομαι	동사
σφάγιον	명사
σφοδρῶς	부사
σφυδρόν	명사
σχῆμα	명사
σχολή	명사
Σώπατρος	명사
σωρεύω	동사
Σωσίπατρος	명사
σωφροσύνη	명사
Ταβέρνη	명사
τάγμα	명사
τακτός	형용사
ταλαιπωρία	명사
ταλαίπωρος	형용사
ταπεινοφροσύνη	명사
τάχα	부사
τεκμήριον	명사
Τέρτιος	명사
τετράδιον	명사
τηλικοῦτος	지시대명사
Τίμων	명사
Τίτιος	명사
τοῖχος	명사
τολμηρότερον	부사
τοὐναντίον	부사
τριετία	명사
τρίστεγον	명사
τρισχίλιοι	형용사
τροποφορέω	동사
Τρύφαινα	명사
Τρυφῶσα	명사
τυπικῶς	부사
Τύραννος	명사
Τύριος	명사
τυφωνικός	형용사
Τυχικός	명사
ὑβριστής	명사
ὕπανδρος	형용사
ὕπαρξις	명사
ὑπέρακμος	형용사
ὑπερβαλλόντως	부사
ὑπερέκεινα	전치사
ὑπερεκτείνω	동사
ὑπερεντυγχάνω	동사
ὑπερέχω	동사
ὑπερνικάω	동사
ὑπεροράω	동사
ὑπεροχή	명사
ὑπερφρονέω	동사
ὑποβάλλω	동사
ὑπόδικος	형용사
ὑποζώννυμι	동사
ὑπόλειμμα	명사
ὑπολείπω	동사
ὑποπνέω	동사
ὑποταγή	명사
ὑποτίθημι	동사
ὑποτρέχω	동사
ὑποφέρω	동사
φαντασία	명사
φάσις	명사
φθέγγομαι	동사
φιλαδελφία	명사
φιλανθρωπία	명사
φιλανθρώπως	부사
Φιλόλογος	명사
φιλόνεικος	형용사
φιλοξενία	명사
φιλόσοφος	명사
φιλόστοργος	형용사
φιλοφρόνως	부사
Φλέγων	명사
Φοίβη	명사
Φόρον	명사
Φορτουνᾶτος	명사
φρουρέω	동사
φρυάσσω	동사
φρύγανον	명사
φυλακίζω	동사
φυσίωσις	명사
Χαλδαῖος	명사
χάραγμα	명사
χειμάζομαι	동사
χειραγωγός	명사
Χίος	명사
χλευάζω	동사
Χλόη	명사
χορηγέω	동사
χόρτασμα	명사
χρηματισμός	명사
χρηστεύομαι	동사
χρηστολογία	명사
χρονοτριβέω	동사
χρώς	명사
χῶρος	명사
ψευδάδελφος	명사
ψευδαπόστολος	명사
ψευδής	형용사
ψεῦσμα	명사
ψῆφος	명사
ψιθυρισμός	명사
ψιθυριστής	명사
ὠνέομαι	동사
Ὡσηέ	명사
ὡσπερεί	접속사
ὠφέλεια	명사
